Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,220.36500549316406,43840200,AAPL
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,221.89163208007812,36615400,AAPL
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,220.3350830078125,48423000,AAPL
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,220.42486572265625,67180000,AAPL
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,219.6266326904297,51591000,AAPL
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,222.1710205078125,44587100,AAPL
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,222.28077697753906,37498200,AAPL
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,222.01138305664062,36766600,AAPL
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,215.84495544433594,59357400,AAPL
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,216.31390380859375,45519300,AAPL
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,220.20535278320312,59894900,AAPL
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,228.3673858642578,66781300,AAPL
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,227.6988525390625,318679900,AAPL
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,225.97265625,54146000,AAPL
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,226.8706817626953,43556100,AAPL
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,225.8728790283203,42308700,AAPL
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,227.02035522460938,36636700,AAPL
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,227.2897491455078,34026000,AAPL
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,232.4883270263672,54541900,AAPL
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,225.71324157714844,63285000,AAPL
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,226.281982421875,32880600,AAPL
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,225.17440795898438,34044200,AAPL
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,226.30194091796875,37245100,AAPL
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,221.20315551757812,39505400,AAPL
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,225.27420043945312,31855700,AAPL
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,229.03591918945312,33591100,AAPL
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,228.53701782226562,28183500,AAPL
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,227.05029296875,31759200,AAPL
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,230.79205322265625,39882100,AAPL
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,233.33645629882812,64751400,AAPL
2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,231.27099609375,34082200,AAPL
2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,231.6401824951172,32993800,AAPL
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,234.48391723632812,46431500,AAPL
2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,235.96067810058594,36254500,AAPL
2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,235.342041015625,38846600,AAPL
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,230.25323486328125,52287000,AAPL
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,230.0636749267578,31109500,AAPL
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,230.9018096923828,38802300,AAPL
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,232.88743591308594,36087100,AAPL
2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,233.15684509277344,35417200,AAPL
2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,229.5946807861328,47070900,AAPL
2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,225.4138946533203,64370100,AAPL
2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,222.42047119140625,65276700,AAPL
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,221.52244567871094,44944500,AAPL
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,222.95928955078125,28111300,AAPL
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,222.23089599609375,54561100,AAPL
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,226.98043823242188,42137700,AAPL
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,226.7107391357422,38328800,AAPL
2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,223.98373413085938,42005600,AAPL
2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,223.98373413085938,40398300,AAPL
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,224.8727569580078,48566200,AAPL
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,227.9693603515625,44923900,AAPL
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,224.7528839111328,47923700,AAPL
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,227.7695770263672,44686000,AAPL
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,228.02928161621094,36211800,AAPL
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,228.7484893798828,35169600,AAPL
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,228.26902770996094,42108300,AAPL
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,229.61753845214844,38168300,AAPL
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,232.61424255371094,90152800,AAPL
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,234.8018341064453,45986200,AAPL
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,234.67198181152344,33498400,AAPL
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,237.06935119628906,28481400,AAPL
2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,239.3268585205078,48137100,AAPL
2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,242.3834991455078,38861000,AAPL
2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594,242.74310302734375,44383900,AAPL
2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,242.7730712890625,40033900,AAPL
2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,242.5732879638672,36870600,AAPL
2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75,246.47900390625,44649200,AAPL
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,247.4978790283203,36914800,AAPL
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,246.2192840576172,45205800,AAPL
2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,247.68768310546875,32777500,AAPL
2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,247.85748291015625,33155300,AAPL
2024-12-16,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,250.7642822265625,51694800,AAPL
2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,253.20159912109375,51356400,AAPL
2024-12-18,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,247.77757263183594,56774100,AAPL
2024-12-19,247.5,252.0,247.08999633789062,249.7899932861328,249.51565551757812,60882300,AAPL
2024-12-20,248.0399932861328,255.0,245.69000244140625,254.49000549316406,254.21051025390625,147495300,AAPL
2024-12-23,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,254.98965454101562,40858800,AAPL
2024-12-24,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,257.91644287109375,23234700,AAPL
2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,258.7355041503906,27237100,AAPL
2024-12-27,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,255.30929565429688,42355300,AAPL
2024-12-30,252.22999572753906,253.5,250.75,252.1999969482422,251.9230194091797,35557500,AAPL
2024-08-01,336.0899963378906,340.8900146484375,333.4599914550781,335.5299987792969,327.9171447753906,2387700,AMGN
2024-08-02,337.4200134277344,338.3500061035156,325.7300109863281,333.989990234375,326.4120788574219,2106200,AMGN
2024-08-05,332.7200012207031,333.3399963378906,321.4100036621094,325.2200012207031,317.841064453125,2974900,AMGN
2024-08-06,325.2300109863281,332.9800109863281,323.5199890136719,328.95001220703125,321.4864501953125,2436500,AMGN
2024-08-07,320.989990234375,323.0,306.5899963378906,312.5,305.40966796875,4618400,AMGN
2024-08-08,314.0,325.1199951171875,312.7900085449219,324.69000244140625,317.3230895996094,2746700,AMGN
2024-08-09,323.75,325.0400085449219,319.3299865722656,322.489990234375,315.1730041503906,1786400,AMGN
2024-08-12,323.8999938964844,323.8999938964844,317.92999267578125,320.0,312.739501953125,1828700,AMGN
2024-08-13,321.7799987792969,324.0,319.1700134277344,323.45001220703125,316.1112365722656,1632800,AMGN
2024-08-14,320.42999267578125,324.3599853515625,319.55999755859375,322.7300109863281,315.4075622558594,1656100,AMGN
2024-08-15,323.8800048828125,327.1600036621094,321.94000244140625,325.3900146484375,318.0072326660156,1886800,AMGN
2024-08-16,323.6499938964844,324.82000732421875,320.5,321.44000244140625,316.334228515625,1442500,AMGN
2024-08-19,321.4599914550781,328.17999267578125,321.4100036621094,327.9700012207031,322.760498046875,1214200,AMGN
2024-08-20,328.1199951171875,330.5,326.6199951171875,328.54998779296875,323.3312683105469,1352600,AMGN
2024-08-21,329.54998779296875,330.989990234375,327.9100036621094,329.1499938964844,323.9217224121094,1138200,AMGN
2024-08-22,329.5,329.5,323.1199951171875,324.5299987792969,319.3751220703125,2172000,AMGN
2024-08-23,326.2699890136719,331.2900085449219,325.3800048828125,328.79998779296875,323.5772705078125,1771100,AMGN
2024-08-26,328.4100036621094,330.260009765625,325.5,326.7799987792969,321.5893859863281,1769900,AMGN
2024-08-27,328.4200134277344,329.8299865722656,325.5799865722656,326.92999267578125,321.73699951171875,1444300,AMGN
2024-08-28,325.94000244140625,330.510009765625,325.3900146484375,329.489990234375,324.25634765625,1444200,AMGN
2024-08-29,331.6700134277344,334.2699890136719,329.25,331.010009765625,325.7522277832031,1294300,AMGN
2024-08-30,331.95001220703125,335.6600036621094,330.30999755859375,333.8299865722656,328.52740478515625,2173400,AMGN
2024-09-03,331.8900146484375,333.1400146484375,329.1000061035156,330.510009765625,325.2601623535156,2120500,AMGN
2024-09-04,329.92999267578125,331.1000061035156,327.6000061035156,330.6400146484375,325.3880920410156,1622100,AMGN
2024-09-05,330.8999938964844,331.8599853515625,321.9100036621094,324.3599853515625,319.2077941894531,1977400,AMGN
2024-09-06,324.70001220703125,326.9700012207031,319.0,320.55999755859375,315.4681701660156,2242400,AMGN
2024-09-09,322.5199890136719,327.80999755859375,320.1000061035156,325.9200134277344,320.7430725097656,1707800,AMGN
2024-09-10,327.0,329.2300109863281,322.3900146484375,328.92999267578125,323.7052307128906,1408400,AMGN
2024-09-11,327.80999755859375,330.6499938964844,320.29998779296875,329.9800109863281,324.7385559082031,1711000,AMGN
2024-09-12,330.2200012207031,332.3800048828125,326.4100036621094,330.05999755859375,324.8172912597656,1590400,AMGN
2024-09-13,327.9599914550781,334.45001220703125,327.1499938964844,332.45001220703125,327.1693115234375,1397000,AMGN
2024-09-16,335.8399963378906,337.55999755859375,332.9200134277344,335.260009765625,329.9346923828125,2360600,AMGN
2024-09-17,334.5799865722656,334.5799865722656,331.0799865722656,332.79998779296875,327.51373291015625,2014000,AMGN
2024-09-18,333.92999267578125,339.0,331.0,332.9200134277344,327.6318664550781,1366600,AMGN
2024-09-19,337.0299987792969,338.70001220703125,334.6099853515625,335.95001220703125,330.6137390136719,1626100,AMGN
2024-09-20,335.1499938964844,338.9700012207031,334.2699890136719,337.3800048828125,332.0210266113281,4068200,AMGN
2024-09-23,339.0,339.1700134277344,333.3599853515625,335.6099853515625,330.27911376953125,1677500,AMGN
2024-09-24,333.1499938964844,335.4100036621094,330.5,330.9200134277344,325.66363525390625,2101000,AMGN
2024-09-25,329.0,329.5,312.1600036621094,312.8599853515625,307.8904724121094,4249500,AMGN
2024-09-26,313.67999267578125,319.7799987792969,313.3699951171875,319.1000061035156,314.0314025878906,2555700,AMGN
2024-09-27,322.70001220703125,327.9800109863281,320.5199890136719,322.6700134277344,317.544677734375,2432600,AMGN
2024-09-30,321.32000732421875,323.2300109863281,318.7900085449219,322.2099914550781,317.0919494628906,1966900,AMGN
2024-10-01,322.04998779296875,322.20001220703125,316.9200134277344,320.32000732421875,315.2320251464844,2097400,AMGN
2024-10-02,317.6300048828125,320.6700134277344,316.17999267578125,319.7300109863281,314.6513671875,2614400,AMGN
2024-10-03,317.1099853515625,319.7300109863281,315.4599914550781,317.4800109863281,312.4371337890625,1525300,AMGN
2024-10-04,318.7200012207031,320.739990234375,316.42999267578125,319.6600036621094,314.5824890136719,1467800,AMGN
2024-10-07,320.0799865722656,320.2099914550781,315.9200134277344,317.45001220703125,312.4075927734375,1262300,AMGN
2024-10-08,319.1700134277344,319.95001220703125,316.4800109863281,317.67999267578125,312.6339111328125,1453300,AMGN
2024-10-09,316.6600036621094,322.989990234375,314.70001220703125,322.4100036621094,317.2887878417969,1379400,AMGN
2024-10-10,320.95001220703125,322.57000732421875,318.75,321.010009765625,315.9110412597656,1254600,AMGN
2024-10-11,322.20001220703125,329.1700134277344,320.1000061035156,328.3500061035156,323.13446044921875,1567200,AMGN
2024-10-14,325.5899963378906,326.95001220703125,322.5899963378906,324.6199951171875,319.46368408203125,1613300,AMGN
2024-10-15,326.0299987792969,327.3299865722656,324.0299987792969,325.0899963378906,319.9262390136719,1956200,AMGN
2024-10-16,326.20001220703125,326.7300109863281,321.32000732421875,321.6300048828125,316.52117919921875,1776700,AMGN
2024-10-17,325.9200134277344,325.9200134277344,320.5,321.3299865722656,316.2259521484375,1635600,AMGN
2024-10-18,320.6099853515625,322.55999755859375,319.17999267578125,321.6600036621094,316.55072021484375,1552100,AMGN
2024-10-21,320.1600036621094,321.79998779296875,315.8699951171875,316.739990234375,311.7088317871094,1533200,AMGN
2024-10-22,315.239990234375,321.0799865722656,313.9800109863281,319.6600036621094,314.5824890136719,2106500,AMGN
2024-10-23,316.010009765625,318.54998779296875,313.70001220703125,314.8999938964844,309.8981018066406,1526300,AMGN
2024-10-24,314.42999267578125,317.239990234375,313.6300048828125,315.69000244140625,310.675537109375,1326600,AMGN
2024-10-25,318.489990234375,319.20001220703125,314.8800048828125,316.9800109863281,311.945068359375,1604400,AMGN
2024-10-28,318.05999755859375,320.1400146484375,315.8999938964844,317.1700134277344,312.1320495605469,1816000,AMGN
2024-10-29,317.010009765625,319.2099914550781,314.82000732421875,316.0,310.9806213378906,1466500,AMGN
2024-10-30,311.95001220703125,317.8999938964844,310.6300048828125,315.5400085449219,310.5279235839844,2223600,AMGN
2024-10-31,317.69000244140625,323.3999938964844,315.6499938964844,320.1600036621094,315.07452392578125,2713500,AMGN
2024-11-01,318.69000244140625,321.70001220703125,316.9100036621094,319.2200012207031,314.14947509765625,1826700,AMGN
2024-11-04,320.5799865722656,320.5799865722656,314.6099853515625,316.9100036621094,311.87615966796875,2090100,AMGN
2024-11-05,316.1600036621094,319.5199890136719,313.0199890136719,319.2900085449219,314.2183532714844,1472300,AMGN
2024-11-06,325.0,325.3900146484375,318.1700134277344,321.7900085449219,316.6786804199219,2208600,AMGN
2024-11-07,322.0,322.9700012207031,318.5400085449219,321.9100036621094,316.7967224121094,2654700,AMGN
2024-11-08,322.4800109863281,328.25,321.2799987792969,325.2799987792969,320.1131896972656,1978100,AMGN
2024-11-11,325.9100036621094,327.5799865722656,321.6099853515625,321.80999755859375,316.6983337402344,2457000,AMGN
2024-11-12,319.5899963378906,321.2200012207031,293.79998779296875,298.8399963378906,294.09320068359375,6680300,AMGN
2024-11-13,306.0,307.42999267578125,298.9100036621094,301.44000244140625,296.6518859863281,3725600,AMGN
2024-11-14,297.9100036621094,298.4800109863281,292.3299865722656,295.92999267578125,291.2294006347656,3515600,AMGN
2024-11-15,291.5,291.5,279.6199951171875,283.6099853515625,279.1051025390625,5324700,AMGN
2024-11-18,279.3800048828125,281.3599853515625,276.55999755859375,278.760009765625,276.52593994140625,3175900,AMGN
2024-11-19,277.6700134277344,281.6000061035156,275.55999755859375,279.95001220703125,277.7064208984375,3210300,AMGN
2024-11-20,281.1000061035156,288.4800109863281,278.55999755859375,287.8699951171875,285.56292724609375,4759200,AMGN
2024-11-21,288.17999267578125,291.1099853515625,284.1400146484375,289.8999938964844,287.57666015625,3553200,AMGN
2024-11-22,290.8399963378906,295.4800109863281,288.7799987792969,294.5299987792969,292.1695556640625,3053200,AMGN
2024-11-25,293.54998779296875,297.32000732421875,293.5,294.0,291.643798828125,4695700,AMGN
2024-11-26,264.2200012207031,280.3399963378906,257.79998779296875,280.010009765625,277.76593017578125,17010300,AMGN
2024-11-27,279.0,282.69000244140625,278.0,280.07000732421875,277.825439453125,6622800,AMGN
2024-11-29,279.4599914550781,283.6400146484375,277.6400146484375,282.8699951171875,280.6029968261719,2232800,AMGN
2024-12-02,282.0799865722656,282.3900146484375,276.8900146484375,278.1000061035156,275.8712463378906,4677800,AMGN
2024-12-03,277.0,281.3800048828125,276.5,278.32000732421875,276.0894775390625,5468800,AMGN
2024-12-04,275.80999755859375,279.4100036621094,273.8599853515625,278.260009765625,276.02996826171875,4173900,AMGN
2024-12-05,277.0,279.0400085449219,273.1499938964844,274.3299865722656,272.1314392089844,3187000,AMGN
2024-12-06,275.010009765625,275.3599853515625,271.4800109863281,272.5799865722656,270.39544677734375,3970200,AMGN
2024-12-09,273.1600036621094,280.0,272.2799987792969,277.6300048828125,275.4049987792969,3222100,AMGN
2024-12-10,277.8599853515625,277.8999938964844,272.3599853515625,275.75,273.5400695800781,2791400,AMGN
2024-12-11,276.0,276.2799987792969,270.5799865722656,273.4100036621094,271.21881103515625,4493500,AMGN
2024-12-12,273.80999755859375,275.8800048828125,272.1499938964844,274.05999755859375,271.8636169433594,3749200,AMGN
2024-12-13,272.9599914550781,274.07000732421875,270.0199890136719,270.6199951171875,268.451171875,2906300,AMGN
2024-12-16,270.6199951171875,272.69000244140625,266.2200012207031,266.5,264.36419677734375,3711100,AMGN
2024-12-17,265.4599914550781,270.260009765625,264.80999755859375,265.95001220703125,263.8186340332031,4742500,AMGN
2024-12-18,265.17999267578125,267.19000244140625,258.67999267578125,258.7799987792969,256.7060546875,4093600,AMGN
2024-12-19,258.0,261.80999755859375,253.3000030517578,261.19000244140625,259.0967712402344,4725800,AMGN
2024-12-20,269.0,269.6099853515625,262.2099914550781,263.3800048828125,261.2691955566406,13687600,AMGN
2024-12-23,263.1099853515625,264.79998779296875,260.8699951171875,264.0,261.8842468261719,3025700,AMGN
2024-12-24,262.4800109863281,264.54998779296875,261.3599853515625,264.489990234375,262.37030029296875,1520600,AMGN
2024-12-26,262.2099914550781,264.7300109863281,261.760009765625,263.17999267578125,261.07080078125,1637300,AMGN
2024-12-27,261.1000061035156,263.5,260.510009765625,262.6499938964844,260.5450439453125,2157400,AMGN
2024-12-30,260.8299865722656,261.55999755859375,258.5,259.29998779296875,257.2218933105469,3039300,AMGN
2024-08-01,253.85000610351562,255.0,246.41000366210938,248.67999267578125,246.63131713867188,3929700,AXP
2024-08-02,244.50999450683594,244.64999389648438,230.0500030517578,232.27999877929688,230.36642456054688,6902600,AXP
2024-08-05,226.63999938964844,230.77999877929688,222.02999877929688,225.9199981689453,224.058837890625,4890700,AXP
2024-08-06,226.9600067138672,233.17999267578125,226.5,231.1199951171875,229.21597290039062,3148200,AXP
2024-08-07,234.02000427246094,236.1699981689453,228.50999450683594,228.8000030517578,226.91510009765625,2665300,AXP
2024-08-08,231.0500030517578,234.5,231.00999450683594,233.5399932861328,231.61602783203125,2239200,AXP
2024-08-09,233.52000427246094,238.33999633789062,233.08999633789062,237.85000610351562,235.8905487060547,1956400,AXP
2024-08-12,238.1999969482422,238.99000549316406,235.39999389648438,237.0500030517578,235.09713745117188,1747000,AXP
2024-08-13,238.7100067138672,239.27000427246094,236.47000122070312,238.99000549316406,237.0211639404297,1913200,AXP
2024-08-14,239.80999755859375,244.08999633789062,239.50999450683594,243.75999450683594,241.75186157226562,2132500,AXP
2024-08-15,247.77000427246094,250.36000061035156,245.35000610351562,249.5,247.444580078125,2656800,AXP
2024-08-16,249.38999938964844,251.75,249.1300048828125,251.7100067138672,249.63636779785156,2149700,AXP
2024-08-19,252.0,254.11000061035156,251.83999633789062,254.0500030517578,251.95709228515625,1653400,AXP
2024-08-20,254.22000122070312,254.6199951171875,252.25999450683594,253.0800018310547,250.99508666992188,1659700,AXP
2024-08-21,249.63999938964844,249.82000732421875,243.35000610351562,246.3000030517578,244.2709197998047,3502500,AXP
2024-08-22,246.77000427246094,248.9199981689453,245.75999450683594,247.75999450683594,245.71890258789062,1981300,AXP
2024-08-23,248.0,252.1699981689453,248.0,251.3000030517578,249.229736328125,1868200,AXP
2024-08-26,252.4199981689453,256.1600036621094,251.9499969482422,253.8800048828125,251.7884979248047,1931000,AXP
2024-08-27,253.6999969482422,256.67999267578125,253.6999969482422,255.02999877929688,252.92901611328125,2518100,AXP
2024-08-28,254.2100067138672,258.6300048828125,253.75,257.0899963378906,254.97203063964844,2557100,AXP
2024-08-29,258.0,261.57000732421875,256.8299865722656,259.8399963378906,257.6993713378906,2423500,AXP
2024-08-30,260.489990234375,261.75,256.1000061035156,258.6499938964844,256.5191955566406,3442100,AXP
2024-09-03,255.77000427246094,257.4800109863281,252.7899932861328,254.30999755859375,252.21493530273438,2970300,AXP
2024-09-04,254.99000549316406,256.5799865722656,250.66000366210938,251.74000549316406,249.66612243652344,3062600,AXP
2024-09-05,252.7100067138672,253.1699981689453,248.3699951171875,251.83999633789062,249.76528930664062,2711200,AXP
2024-09-06,251.2899932861328,253.57000732421875,243.32000732421875,244.05999755859375,242.0493927001953,3653000,AXP
2024-09-09,248.25,253.14999389648438,247.52999877929688,250.9199981689453,248.85289001464844,3080800,AXP
2024-09-10,251.72000122070312,252.5,240.58999633789062,245.4199981689453,243.39817810058594,3630900,AXP
2024-09-11,244.39999389648438,254.6300048828125,243.5,254.17999267578125,252.0860137939453,3149900,AXP
2024-09-12,254.16000366210938,257.0,252.58999633789062,255.14999389648438,253.04800415039062,2279600,AXP
2024-09-13,256.2300109863281,260.2099914550781,255.75,259.0,256.8663024902344,2199200,AXP
2024-09-16,261.30999755859375,262.8500061035156,259.1499938964844,261.0899963378906,258.9391174316406,2170200,AXP
2024-09-17,261.5199890136719,267.2200012207031,261.3500061035156,265.3999938964844,263.2135925292969,2765700,AXP
2024-09-18,264.3999938964844,266.3500061035156,261.0,262.17999267578125,260.02008056640625,2577400,AXP
2024-09-19,267.8299865722656,270.1000061035156,266.3500061035156,268.75,266.5359802246094,2973300,AXP
2024-09-20,268.3999938964844,271.489990234375,266.95001220703125,268.989990234375,266.77398681640625,5847200,AXP
2024-09-23,271.3599853515625,272.4100036621094,267.04998779296875,267.29998779296875,265.097900390625,2534900,AXP
2024-09-24,267.7699890136719,268.5,263.0299987792969,266.2099914550781,264.0168762207031,2340300,AXP
2024-09-25,267.0899963378906,268.7200012207031,265.54998779296875,266.1700134277344,263.9772644042969,2116300,AXP
2024-09-26,268.2900085449219,268.989990234375,266.3399963378906,268.1499938964844,265.94091796875,1430600,AXP
2024-09-27,268.0,272.67999267578125,267.4200134277344,271.05999755859375,268.82696533203125,2231900,AXP
2024-09-30,270.1000061035156,271.4800109863281,267.2900085449219,271.20001220703125,268.9657897949219,2113100,AXP
2024-10-01,271.2799987792969,271.8299865722656,266.5199890136719,268.6000061035156,266.38720703125,2429500,AXP
2024-10-02,268.6000061035156,271.3900146484375,266.25,270.9200134277344,268.6881408691406,2009500,AXP
2024-10-03,269.6400146484375,271.1000061035156,267.6400146484375,268.5899963378906,266.3772888183594,1614500,AXP
2024-10-04,272.25,276.7900085449219,270.0,275.9700012207031,274.41168212890625,2239600,AXP
2024-10-07,274.3500061035156,276.30999755859375,271.54998779296875,273.7900085449219,272.2440185546875,3287500,AXP
2024-10-08,271.25,272.5,266.1600036621094,269.1099853515625,267.59039306640625,3332800,AXP
